case_id,image_width,image_height,mpp_x,mpp_y,patch_min_x_pixel,patch_min_y_pixel,patch_size,patch_polygon_area,percent_nuclear_material,tumorFlag,grayscale_patch_mean,grayscale_patch_std,hematoxylin_patch_mean,hematoxylin_patch_std,grayscale_segment_mean,grayscale_segment_std,hematoxylin_segment_mean,hematoxylin_segment_std,flatness_segment_mean,flatness_segment_std,perimeter_segment_mean,perimeter_segment_std,circularity_segment_mean,circularity_segment_std,r_GradientMean_segment_mean,r_GradientMean_segment_std,b_GradientMean_segment_mean,b_GradientMean_segment_std,r_cytoIntensityMean_segment_mean,r_cytoIntensityMean_segment_std,b_cytoIntensityMean_segment_mean,b_cytoIntensityMean_segment_std,elongation_segment_mean,elongation_segment_std,datetime,patch_index,tile_minx,tile_miny,user
PC_058_0_1,162239,86955,0.2464,0.2464,132608,73216,512,0,0,tumor,239.7104836,1.596548159,3.862949371,0.699374715,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2018-09-17T15:26:00.859Z,11,131072,71680,dr.rajarsi.gupta
PC_058_0_1,162239,86955,0.2464,0.2464,132608,73728,512,0,0,tumor,240.3283768,1.573092357,3.626655579,0.637541351,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2018-09-17T15:26:01.177Z,12,131072,71680,dr.rajarsi.gupta
PC_058_0_1,162239,86955,0.2464,0.2464,132608,74240,512,0,0,tumor,240.5830994,1.280111804,2.7746315,0.514745545,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2018-09-17T15:06:04.482Z,9,131072,73728,dr.rajarsi.gupta
PC_058_0_1,162239,86955,0.2464,0.2464,132608,74752,512,0,0,tumor,240.5786819,1.404783179,4.853408813,0.520883439,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2018-09-17T15:06:04.533Z,10,131072,73728,dr.rajarsi.gupta
PC_058_0_1,162239,86955,0.2464,0.2464,132608,75264,512,0,0,tumor,240.5793495,1.354150243,4.642971039,0.569172892,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2018-09-17T15:06:04.584Z,11,131072,73728,dr.rajarsi.gupta
PC_058_0_1,162239,86955,0.2464,0.2464,132608,75776,512,0,0,tumor,240.4101868,1.496261308,5.67533493,0.579295297,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2018-09-17T15:06:04.635Z,12,131072,73728,dr.rajarsi.gupta
PC_058_0_1,162239,86955,0.2464,0.2464,132608,76288,512,0,0,tumor,239.6670189,2.655715287,10.24119186,0.71943741,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2018-09-17T15:36:51.986Z,9,131072,75776,dr.rajarsi.gupta
PC_058_0_1,162239,86955,0.2464,0.2464,132608,76800,512,0,0,tumor,233.6733055,14.99668041,17.13881302,1.496651706,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2018-09-17T15:36:52.157Z,10,131072,75776,dr.rajarsi.gupta
PC_058_0_1,162239,86955,0.2464,0.2464,132608,77312,512,0,0,tumor,237.6109734,8.039186746,10.45432281,1.172377922,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2018-09-17T15:36:52.339Z,11,131072,75776,dr.rajarsi.gupta
PC_058_0_1,162239,86955,0.2464,0.2464,132608,77824,512,0,0,tumor,239.1594849,5.257880067,13.40808868,0.844200836,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2018-09-17T15:36:52.520Z,12,131072,75776,dr.rajarsi.gupta
PC_058_0_1,162239,86955,0.2464,0.2464,132608,78336,512,0,0,tumor,240.4942436,1.426828748,4.914394379,0.514536034,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2018-09-17T14:09:30.388Z,9,131072,77824,dr.rajarsi.gupta
PC_058_0_1,162239,86955,0.2464,0.2464,132608,78848,512,0,0,tumor,240.6359901,1.395272485,6.144729614,0.465110211,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2018-09-17T14:09:30.765Z,10,131072,77824,dr.rajarsi.gupta
PC_058_0_1,162239,86955,0.2464,0.2464,132608,79360,512,0,0,tumor,240.6477737,1.467941439,3.894180298,0.521153488,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2018-09-17T14:09:31.143Z,11,131072,77824,dr.rajarsi.gupta
PC_058_0_1,162239,86955,0.2464,0.2464,132608,79872,512,0,0,tumor,240.6136169,1.374711486,5.012622833,0.519888091,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2018-09-17T14:09:31.521Z,12,131072,77824,dr.rajarsi.gupta
PC_058_0_1,162239,86955,0.2464,0.2464,132608,80384,512,0,0,tumor,240.5769615,1.34534633,4.619186401,0.634083588,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2018-09-17T14:36:06.105Z,9,131072,79872,dr.rajarsi.gupta
PC_058_0_1,162239,86955,0.2464,0.2464,132608,80896,512,0,0,tumor,240.5911369,1.306651788,4.342945099,0.635711113,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2018-09-17T14:36:06.203Z,10,131072,79872,dr.rajarsi.gupta
PC_058_0_1,162239,86955,0.2464,0.2464,132608,81408,512,0,0,tumor,240.7212181,1.795653182,5.067913055,0.760284968,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2018-09-17T14:36:06.344Z,11,131072,79872,dr.rajarsi.gupta
PC_058_0_1,162239,86955,0.2464,0.2464,132608,81920,512,0,0,tumor,241.3132858,1.62162911,6.3579216,0.791274287,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2018-09-17T14:36:06.486Z,12,131072,79872,dr.rajarsi.gupta
PC_058_0_1,162239,86955,0.2464,0.2464,133120,49664,512,0,0,tumor,173.8102531,39.30734432,20.59553528,9.204932337,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2018-09-17T14:08:23.475Z,13,131072,49152,dr.rajarsi.gupta
PC_058_0_1,162239,86955,0.2464,0.2464,133120,50176,512,0,0,tumor,178.3702011,32.54691646,17.79473877,7.0748392,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2018-09-17T14:08:32.074Z,14,131072,49152,dr.rajarsi.gupta
PC_058_0_1,162239,86955,0.2464,0.2464,133120,50688,512,0,0,tumor,181.508873,31.51917297,16.40778351,6.409906528,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2018-09-17T14:08:40.674Z,15,131072,49152,dr.rajarsi.gupta
PC_058_0_1,162239,86955,0.2464,0.2464,133120,51200,512,0,0,tumor,179.5015221,36.67214522,18.36886597,8.216745606,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2018-09-17T14:08:49.292Z,16,131072,49152,dr.rajarsi.gupta
PC_058_0_1,162239,86955,0.2464,0.2464,133120,51712,512,0,0,tumor,183.8058662,29.55828759,18.58240509,5.876968991,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2018-09-17T14:57:21.039Z,13,131072,51200,dr.rajarsi.gupta
PC_058_0_1,162239,86955,0.2464,0.2464,133120,52224,512,0,0,tumor,188.4286346,31.26882898,16.8120079,6.09488814,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2018-09-17T14:57:25.539Z,14,131072,51200,dr.rajarsi.gupta
PC_058_0_1,162239,86955,0.2464,0.2464,133120,52736,512,0,0,tumor,191.1479683,29.07484351,14.693573,5.306857115,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2018-09-17T14:57:30.048Z,15,131072,51200,dr.rajarsi.gupta
PC_058_0_1,162239,86955,0.2464,0.2464,133120,53248,512,0,0,tumor,178.4429131,36.61166242,21.48229599,7.128639185,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2018-09-17T14:57:34.562Z,16,131072,51200,dr.rajarsi.gupta
PC_058_0_1,162239,86955,0.2464,0.2464,133120,53760,512,0,0,tumor,171.4104042,34.40458364,17.67317581,7.533235366,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2018-09-17T14:55:54.142Z,13,131072,53248,dr.rajarsi.gupta
PC_058_0_1,162239,86955,0.2464,0.2464,133120,54272,512,0,0,tumor,179.2716866,33.92755055,20.28982544,7.218832495,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2018-09-17T14:55:56.292Z,14,131072,53248,dr.rajarsi.gupta
PC_058_0_1,162239,86955,0.2464,0.2464,133120,54784,512,0,0,tumor,188.1998138,33.49692247,16.70017242,6.541678439,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2018-09-17T14:55:58.440Z,15,131072,53248,dr.rajarsi.gupta
PC_058_0_1,162239,86955,0.2464,0.2464,133120,55296,512,0,0,tumor,187.0387421,35.54051886,18.10581207,6.367268076,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2018-09-17T14:56:00.611Z,16,131072,53248,dr.rajarsi.gupta
PC_058_0_1,162239,86955,0.2464,0.2464,133120,55808,512,0,0,tumor,168.228466,37.95646201,22.0860405,7.974386304,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2018-09-17T15:31:34.912Z,13,131072,55296,dr.rajarsi.gupta
PC_058_0_1,162239,86955,0.2464,0.2464,133120,56320,512,0,0,tumor,176.9823303,36.07201505,22.85191727,6.71878423,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2018-09-17T15:31:37.768Z,14,131072,55296,dr.rajarsi.gupta
PC_058_0_1,162239,86955,0.2464,0.2464,133120,56832,512,0,0,tumor,179.1226921,38.64018987,18.11006546,7.311974474,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2018-09-17T15:31:40.624Z,15,131072,55296,dr.rajarsi.gupta
PC_058_0_1,162239,86955,0.2464,0.2464,133120,57344,512,0,0,tumor,188.4011993,38.39837705,16.66195679,6.573611188,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2018-09-17T15:31:43.476Z,16,131072,55296,dr.rajarsi.gupta
PC_058_0_1,162239,86955,0.2464,0.2464,133120,57856,512,0,0,tumor,194.267849,34.50618125,15.90604782,5.555277064,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2018-09-17T15:07:18.236Z,13,131072,57344,dr.rajarsi.gupta
PC_058_0_1,162239,86955,0.2464,0.2464,133120,58368,512,0,0,tumor,186.0057678,42.39280778,19.56267548,7.136038877,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2018-09-17T15:07:19.608Z,14,131072,57344,dr.rajarsi.gupta
PC_058_0_1,162239,86955,0.2464,0.2464,133120,58880,512,0,0,tumor,179.7576103,42.04870403,21.22211456,7.431809027,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2018-09-17T15:07:20.978Z,15,131072,57344,dr.rajarsi.gupta
PC_058_0_1,162239,86955,0.2464,0.2464,133120,59392,512,0,0,tumor,165.2776833,55.11465446,21.29870605,10.68791334,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2018-09-17T15:07:22.348Z,16,131072,57344,dr.rajarsi.gupta
PC_058_0_1,162239,86955,0.2464,0.2464,133120,59904,512,0,0,tumor,183.3143959,41.4730648,20.52749634,6.989411058,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2018-09-17T14:15:14.372Z,13,131072,59392,dr.rajarsi.gupta
PC_058_0_1,162239,86955,0.2464,0.2464,133120,60416,512,0,0,tumor,184.5785484,36.05044394,18.63990402,6.165515111,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2018-09-17T14:15:14.967Z,14,131072,59392,dr.rajarsi.gupta
PC_058_0_1,162239,86955,0.2464,0.2464,133120,60928,512,0,0,tumor,184.9470024,39.35049144,19.37853622,6.497103257,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2018-09-17T14:15:15.562Z,15,131072,59392,dr.rajarsi.gupta
PC_058_0_1,162239,86955,0.2464,0.2464,133120,61440,512,0,0,tumor,206.1173477,27.37854609,15.7327919,3.995476967,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2018-09-17T14:15:16.158Z,16,131072,59392,dr.rajarsi.gupta
PC_058_0_1,162239,86955,0.2464,0.2464,133120,61952,512,0,0,tumor,199.9139519,28.68002348,15.70464706,4.036805244,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2018-09-17T15:21:13.528Z,13,131072,61440,dr.rajarsi.gupta
PC_058_0_1,162239,86955,0.2464,0.2464,133120,62464,512,0,0,tumor,194.5681801,30.57883654,16.22117996,4.587854774,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2018-09-17T15:21:14.086Z,14,131072,61440,dr.rajarsi.gupta
PC_058_0_1,162239,86955,0.2464,0.2464,133120,62976,512,0,0,tumor,201.4533386,26.89265148,16.99769592,3.848898618,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2018-09-17T15:21:14.694Z,15,131072,61440,dr.rajarsi.gupta
PC_058_0_1,162239,86955,0.2464,0.2464,133120,63488,512,0,0,tumor,202.0619774,32.08786477,16.40464401,4.494361051,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2018-09-17T15:21:15.205Z,16,131072,61440,dr.rajarsi.gupta
PC_058_0_1,162239,86955,0.2464,0.2464,133120,64000,512,0,0,tumor,198.3137627,29.4868507,16.65647888,4.337958441,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2018-09-17T15:19:33.045Z,13,131072,63488,dr.rajarsi.gupta
PC_058_0_1,162239,86955,0.2464,0.2464,133120,64512,512,0,0,tumor,198.4819031,27.27420384,13.28858566,4.349003402,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2018-09-17T15:19:34.276Z,14,131072,63488,dr.rajarsi.gupta
PC_058_0_1,162239,86955,0.2464,0.2464,133120,65024,512,0,0,tumor,190.9326897,30.16167344,15.02248383,4.748623088,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2018-09-17T15:19:35.502Z,15,131072,63488,dr.rajarsi.gupta
PC_058_0_1,162239,86955,0.2464,0.2464,133120,65536,512,0,0,tumor,200.1503525,25.14893033,14.86885452,3.938807848,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2018-09-17T15:19:36.736Z,16,131072,63488,dr.rajarsi.gupta
PC_058_0_1,162239,86955,0.2464,0.2464,133120,66048,512,0,0,tumor,200.4885788,24.01220884,14.28255081,3.734411133,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2018-09-17T15:00:32.708Z,13,131072,65536,dr.rajarsi.gupta
PC_058_0_1,162239,86955,0.2464,0.2464,133120,66560,512,0,0,tumor,197.8758965,27.96134334,16.52635956,4.267665213,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2018-09-17T15:00:33.483Z,14,131072,65536,dr.rajarsi.gupta
PC_058_0_1,162239,86955,0.2464,0.2464,133120,67072,512,0,0,tumor,196.9550323,24.88845553,14.24811172,3.869674254,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2018-09-17T15:00:34.253Z,15,131072,65536,dr.rajarsi.gupta
PC_058_0_1,162239,86955,0.2464,0.2464,133120,67584,512,0,0,tumor,189.9575462,38.41687225,15.93823624,5.914757464,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2018-09-17T15:00:35.021Z,16,131072,65536,dr.rajarsi.gupta
PC_058_0_1,162239,86955,0.2464,0.2464,133120,68096,512,0,0,tumor,200.2058372,26.54057116,14.73874664,3.862222489,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2018-09-17T15:00:19.611Z,13,131072,67584,dr.rajarsi.gupta
PC_058_0_1,162239,86955,0.2464,0.2464,133120,68608,512,0,0,tumor,190.8570595,36.87347,17.18903732,5.5783723,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2018-09-17T15:00:20.480Z,14,131072,67584,dr.rajarsi.gupta
PC_058_0_1,162239,86955,0.2464,0.2464,133120,69120,512,0,0,tumor,202.0434418,29.2130036,15.43923569,4.217258709,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2018-09-17T15:00:21.350Z,15,131072,67584,dr.rajarsi.gupta
PC_058_0_1,162239,86955,0.2464,0.2464,133120,69632,512,0,0,tumor,199.3538818,30.11120474,14.69737244,4.568728838,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2018-09-17T15:00:22.224Z,16,131072,67584,dr.rajarsi.gupta
PC_058_0_1,162239,86955,0.2464,0.2464,133120,70144,512,0,0,tumor,205.164547,24.99304951,13.14617538,3.389640253,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2018-09-17T15:33:05.517Z,13,131072,69632,dr.rajarsi.gupta
PC_058_0_1,162239,86955,0.2464,0.2464,133120,70656,512,0,0,tumor,191.759697,27.9510954,14.44372559,4.700932025,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2018-09-17T15:33:05.997Z,14,131072,69632,dr.rajarsi.gupta
PC_058_0_1,162239,86955,0.2464,0.2464,133120,71168,512,0,0,tumor,202.924099,27.60088354,15.73942184,3.662231335,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2018-09-17T15:33:06.478Z,15,131072,69632,dr.rajarsi.gupta
PC_058_0_1,162239,86955,0.2464,0.2464,133120,71680,512,0,0,tumor,237.0877419,7.378667107,18.81778717,1.01865987,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2018-09-17T15:33:07.115Z,16,131072,69632,dr.rajarsi.gupta
PC_058_0_1,162239,86955,0.2464,0.2464,133120,72192,512,0,0,tumor,239.1547356,3.086188714,10.52298737,0.788901685,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2018-09-17T15:26:01.496Z,13,131072,71680,dr.rajarsi.gupta
PC_058_0_1,162239,86955,0.2464,0.2464,133120,72704,512,0,0,tumor,239.9860573,1.547686172,4.001804352,0.644454738,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2018-09-17T15:26:01.822Z,14,131072,71680,dr.rajarsi.gupta
PC_058_0_1,162239,86955,0.2464,0.2464,133120,73216,512,0,0,tumor,240.42939,1.511460088,3.182254791,0.530608431,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2018-09-17T15:26:02.140Z,15,131072,71680,dr.rajarsi.gupta
PC_058_0_1,162239,86955,0.2464,0.2464,133120,73728,512,0,0,tumor,240.7276535,1.411270463,4.55317688,0.579958802,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2018-09-17T15:26:02.460Z,16,131072,71680,dr.rajarsi.gupta
PC_058_0_1,162239,86955,0.2464,0.2464,133120,74240,512,0,0,tumor,240.8671989,1.414278024,3.259162903,0.582624065,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2018-09-17T15:06:04.686Z,13,131072,73728,dr.rajarsi.gupta
PC_058_0_1,162239,86955,0.2464,0.2464,133120,74752,512,0,0,tumor,240.9427032,1.540788366,3.31955719,0.59780525,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2018-09-17T15:06:04.737Z,14,131072,73728,dr.rajarsi.gupta
PC_058_0_1,162239,86955,0.2464,0.2464,133120,75264,512,0,0,tumor,241.0610428,1.498479955,3.320365906,0.571218213,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2018-09-17T15:06:04.788Z,15,131072,73728,dr.rajarsi.gupta
PC_058_0_1,162239,86955,0.2464,0.2464,133120,75776,512,0,0,tumor,240.9166183,1.494832923,3.334720612,0.58777362,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2018-09-17T15:06:04.838Z,16,131072,73728,dr.rajarsi.gupta
PC_058_0_1,162239,86955,0.2464,0.2464,133120,76288,512,0,0,tumor,240.7080383,1.394115974,3.257324219,0.558504751,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2018-09-17T15:36:52.714Z,13,131072,75776,dr.rajarsi.gupta
PC_058_0_1,162239,86955,0.2464,0.2464,133120,76800,512,0,0,tumor,240.6786804,2.331531145,10.57546234,0.595543665,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2018-09-17T15:36:52.887Z,14,131072,75776,dr.rajarsi.gupta
PC_058_0_1,162239,86955,0.2464,0.2464,133120,77312,512,0,0,tumor,240.768692,1.541549497,4.416477203,0.598361985,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2018-09-17T15:36:53.079Z,15,131072,75776,dr.rajarsi.gupta
PC_058_0_1,162239,86955,0.2464,0.2464,133120,77824,512,0,0,tumor,240.9529381,1.44908239,3.780067444,0.587822516,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2018-09-17T15:36:53.233Z,16,131072,75776,dr.rajarsi.gupta
